time	V(output)
5.512334440238455e-004	1.240036e-001
5.512434440238456e-004	1.074603e+000
5.512634440238456e-004	3.489334e+000
5.513034440238455e-004	4.997335e+000
5.513834440238455e-004	4.999967e+000
5.579320154524169e-004	4.999969e+000
5.644805868809884e-004	4.999970e+000
5.710291583095598e-004	4.999971e+000
5.775777297381312e-004	4.999971e+000
5.841263011667026e-004	4.999971e+000
5.906748725952741e-004	4.999971e+000
5.972234440238455e-004	4.999970e+000
6.015604529524169e-004	4.999989e+000
6.058974618809884e-004	4.999999e+000
6.102344708095598e-004	4.999999e+000
6.145714797381313e-004	4.999991e+000
6.189084886667027e-004	4.999973e+000
6.232454975952743e-004	4.999945e+000
6.275825065238457e-004	4.999908e+000
6.275925065238457e-004	4.997875e+000
6.276025065238458e-004	4.875997e+000
6.276125065238458e-004	3.925397e+000
6.276325065238458e-004	4.564835e-001
6.276375065238458e-004	3.296162e-003
6.276475065238458e-004	4.754224e-004
6.276675065238458e-004	4.810244e-005
6.277075065238458e-004	2.999985e-005
6.341875065238458e-004	2.999985e-005
6.406675065238458e-004	2.999985e-005
6.471475065238458e-004	2.999985e-005
6.536275065238458e-004	2.999985e-005
6.601075065238457e-004	2.999985e-005
6.665875065238457e-004	2.999985e-005
6.730675065238457e-004	2.999985e-005
6.781875065238457e-004	2.999985e-005
6.810208547381315e-004	2.999985e-005
6.838542029524172e-004	2.999985e-005
6.866875511667029e-004	2.999985e-005
6.895208993809886e-004	2.999985e-005
6.923542475952744e-004	2.999985e-005
6.951875958095602e-004	2.999985e-005
6.980209440238459e-004	2.999985e-005
6.980309440238460e-004	3.232519e-005
6.980409440238460e-004	9.614843e-005
6.980509440238461e-004	2.127602e-003
6.980609440238461e-004	1.240036e-001
6.980709440238461e-004	1.074603e+000
6.980909440238461e-004	3.489334e+000
6.981309440238461e-004	4.997335e+000
6.982109440238461e-004	4.999967e+000
7.047595154524175e-004	4.999969e+000
7.113080868809890e-004	4.999970e+000
7.178566583095604e-004	4.999971e+000
7.244052297381317e-004	4.999971e+000
7.309538011667032e-004	4.999971e+000
7.375023725952746e-004	4.999971e+000
7.440509440238461e-004	4.999970e+000
7.483893815238461e-004	4.999989e+000
7.527278190238462e-004	4.999999e+000
7.570662565238461e-004	5.000000e+000
7.614046940238462e-004	4.999991e+000
7.657431315238462e-004	4.999973e+000
7.700815690238463e-004	4.999945e+000
7.744200065238463e-004	4.999908e+000
7.744300065238464e-004	4.997875e+000
7.744400065238464e-004	4.875997e+000
7.744500065238465e-004	3.925397e+000
7.744700065238464e-004	4.564835e-001
7.744750065238464e-004	3.296162e-003
7.744850065238465e-004	4.754224e-004
7.745050065238464e-004	4.810244e-005
7.745450065238464e-004	2.999985e-005
7.810250065238464e-004	2.999985e-005
7.875050065238464e-004	2.999985e-005
7.939850065238464e-004	2.999985e-005
8.004650065238463e-004	2.999985e-005
8.069450065238463e-004	2.999985e-005
8.134250065238464e-004	2.999985e-005
8.199050065238464e-004	2.999985e-005
8.250250065238463e-004	2.999985e-005
8.278583547381321e-004	2.999985e-005
8.306917029524178e-004	2.999985e-005
8.335250511667036e-004	2.999985e-005
8.363583993809893e-004	2.999985e-005
8.391917475952751e-004	2.999985e-005
8.420250958095607e-004	2.999985e-005
8.448584440238465e-004	2.999985e-005
8.448684440238466e-004	3.232519e-005
8.448784440238466e-004	9.614843e-005
8.448884440238467e-004	2.127602e-003
8.448984440238467e-004	1.240036e-001
8.449084440238468e-004	1.074603e+000
8.449284440238468e-004	3.489334e+000
8.449684440238468e-004	4.997335e+000
8.450484440238467e-004	4.999967e+000
8.515970154524182e-004	4.999969e+000
8.581455868809896e-004	4.999970e+000
8.646941583095610e-004	4.999971e+000
8.712427297381325e-004	4.999971e+000
8.777913011667038e-004	4.999971e+000
8.843398725952753e-004	4.999971e+000
8.908884440238467e-004	4.999970e+000
8.952268815238467e-004	4.999989e+000
8.995653190238468e-004	4.999999e+000
9.039037565238468e-004	5.000000e+000
9.082421940238469e-004	4.999991e+000
9.125806315238469e-004	4.999973e+000
9.169190690238470e-004	4.999945e+000
9.212575065238469e-004	4.999908e+000
9.212675065238470e-004	4.997875e+000
9.212775065238470e-004	4.875997e+000
9.212875065238471e-004	3.925397e+000
9.213075065238471e-004	4.564835e-001
9.213125065238470e-004	3.296162e-003
9.213225065238471e-004	4.754224e-004
9.213425065238471e-004	4.810244e-005
9.213825065238471e-004	2.999985e-005
9.278625065238471e-004	2.999985e-005
9.343425065238471e-004	2.999985e-005
9.408225065238471e-004	2.999985e-005
9.473025065238471e-004	2.999985e-005
9.537825065238470e-004	2.999985e-005
9.602625065238470e-004	2.999985e-005
9.667425065238470e-004	2.999985e-005
9.718625065238469e-004	2.999985e-005
9.746958547381326e-004	2.999985e-005
9.775292029524183e-004	2.999985e-005
9.803625511667039e-004	2.999985e-005
9.831958993809897e-004	2.999985e-005
9.860292475952753e-004	2.999985e-005
9.888625958095611e-004	2.999985e-005
9.916959440238466e-004	2.999985e-005
9.917059440238466e-004	3.232519e-005
9.917159440238465e-004	9.614843e-005
9.917259440238465e-004	2.127602e-003
9.917359440238464e-004	1.240036e-001
9.917459440238463e-004	1.074603e+000
9.917659440238464e-004	3.489334e+000
9.918059440238464e-004	4.997335e+000
9.918859440238464e-004	4.999967e+000
9.984345154524178e-004	4.999969e+000
1.004983086880989e-003	4.999970e+000
1.011531658309561e-003	4.999971e+000
1.018080229738132e-003	4.999971e+000
1.024628801166703e-003	4.999971e+000
1.031177372595275e-003	4.999971e+000
1.037725944023846e-003	4.999970e+000
1.042062952952418e-003	4.999989e+000
1.046399961880989e-003	4.999999e+000
1.050736970809560e-003	4.999999e+000
1.055073979738132e-003	4.999991e+000
1.059410988666703e-003	4.999973e+000
1.063747997595275e-003	4.999945e+000
1.068085006523846e-003	4.999908e+000
1.068095006523846e-003	4.997875e+000
1.068105006523846e-003	4.875997e+000
1.068115006523846e-003	3.925397e+000
1.068135006523846e-003	4.564835e-001
1.068140006523846e-003	3.296162e-003
1.068150006523846e-003	4.754224e-004
1.068170006523846e-003	4.810244e-005
1.068210006523846e-003	2.999985e-005
1.074690006523846e-003	2.999985e-005
1.081170006523846e-003	2.999985e-005
1.087650006523846e-003	2.999985e-005
1.094130006523846e-003	2.999985e-005
1.100610006523846e-003	2.999985e-005
1.107090006523846e-003	2.999985e-005
1.113570006523846e-003	2.999985e-005
1.118690006523846e-003	2.999985e-005
1.121523354738131e-003	2.999985e-005
1.124356702952417e-003	2.999985e-005
1.127190051166703e-003	2.999985e-005
1.130023399380988e-003	2.999985e-005
1.132856747595274e-003	2.999985e-005
1.135690095809560e-003	2.999985e-005
1.138523444023845e-003	2.999985e-005
1.138533444023845e-003	3.232519e-005
1.138543444023845e-003	9.614843e-005
1.138553444023845e-003	2.127602e-003
1.138563444023845e-003	1.240036e-001
1.138573444023845e-003	1.074603e+000
1.138593444023845e-003	3.489334e+000
1.138633444023845e-003	4.997335e+000
1.138713444023845e-003	4.999967e+000
1.144622015452416e-003	4.999969e+000
1.150530586880988e-003	4.999970e+000
1.156439158309559e-003	4.999971e+000
1.162347729738131e-003	4.999972e+000
1.168256301166702e-003	4.999971e+000
1.174164872595274e-003	4.999971e+000
1.180073444023845e-003	4.999970e+000
1.180713444023845e-003	4.999970e+000
1.189673444023845e-003	4.999970e+000
1.193280452952416e-003	4.999988e+000
1.196887461880988e-003	4.999997e+000
1.200494470809559e-003	4.999997e+000
1.204101479738130e-003	4.999988e+000
1.207708488666702e-003	4.999971e+000
1.211315497595273e-003	4.999944e+000
1.214922506523844e-003	4.999908e+000
1.214932506523844e-003	4.997875e+000
1.214942506523844e-003	4.875997e+000
1.214952506523844e-003	3.925397e+000
1.214972506523844e-003	4.564835e-001
1.214977506523844e-003	3.296162e-003
1.214987506523844e-003	4.754224e-004
1.215007506523844e-003	4.810244e-005
1.215047506523844e-003	2.999985e-005
1.221527506523844e-003	2.999985e-005
1.228007506523844e-003	2.999985e-005
1.234487506523844e-003	2.999985e-005
1.240967506523844e-003	2.999985e-005
1.247447506523844e-003	2.999985e-005
1.253927506523844e-003	2.999985e-005
1.260407506523844e-003	2.999985e-005
1.265527506523844e-003	2.999985e-005
1.268360854738130e-003	2.999985e-005
1.271194202952416e-003	2.999985e-005
1.274027551166701e-003	2.999985e-005
1.276860899380987e-003	2.999985e-005
1.279694247595273e-003	2.999985e-005
1.282527595809558e-003	2.999985e-005
1.285360944023844e-003	2.999985e-005
1.285370944023844e-003	3.232519e-005
1.285380944023844e-003	9.614843e-005
1.285390944023844e-003	2.127602e-003
1.285400944023844e-003	1.240036e-001
1.285410944023844e-003	1.074603e+000
1.285430944023844e-003	3.489334e+000
1.285470944023844e-003	4.997335e+000
1.285550944023844e-003	4.999967e+000
1.292099515452415e-003	4.999969e+000
1.298648086880987e-003	4.999970e+000
1.305196658309558e-003	4.999971e+000
1.311745229738129e-003	4.999971e+000
1.318293801166701e-003	4.999971e+000
1.324842372595272e-003	4.999971e+000
1.331390944023844e-003	4.999970e+000
1.335729381523844e-003	4.999989e+000
1.340067819023843e-003	4.999999e+000
1.344406256523843e-003	5.000000e+000
1.348744694023843e-003	4.999991e+000
1.353083131523843e-003	4.999973e+000
1.357421569023843e-003	4.999945e+000
1.361760006523843e-003	4.999908e+000
1.361770006523843e-003	4.997875e+000
1.361780006523843e-003	4.875997e+000
1.361790006523843e-003	3.925397e+000
1.361810006523843e-003	4.564835e-001
1.361815006523843e-003	3.296162e-003
1.361825006523843e-003	4.754224e-004
1.361845006523843e-003	4.810244e-005
1.361885006523843e-003	2.999985e-005
1.368365006523843e-003	2.999985e-005
1.374845006523843e-003	2.999985e-005
1.381325006523843e-003	2.999985e-005
1.387805006523843e-003	2.999985e-005
1.394285006523843e-003	2.999985e-005
1.400765006523843e-003	2.999985e-005
1.407245006523843e-003	2.999985e-005
1.412365006523843e-003	2.999985e-005
1.415198354738128e-003	2.999985e-005
1.418031702952414e-003	2.999985e-005
1.420865051166700e-003	2.999985e-005
1.423698399380986e-003	2.999985e-005
1.426531747595271e-003	2.999985e-005
1.429365095809557e-003	2.999985e-005
1.432198444023842e-003	2.999985e-005
1.432208444023842e-003	3.232519e-005
1.432218444023842e-003	9.614843e-005
1.432228444023842e-003	2.127602e-003
1.432238444023842e-003	1.240036e-001
1.432248444023842e-003	1.074603e+000
1.432268444023842e-003	3.489334e+000
1.432308444023842e-003	4.997335e+000
1.432388444023842e-003	4.999967e+000
1.438937015452414e-003	4.999969e+000
1.445485586880985e-003	4.999970e+000
1.452034158309557e-003	4.999971e+000
1.458582729738128e-003	4.999971e+000
1.465131301166699e-003	4.999971e+000
1.471679872595271e-003	4.999971e+000
1.478228444023842e-003	4.999970e+000
1.482565452952413e-003	4.999989e+000
1.486902461880985e-003	4.999999e+000
1.491239470809556e-003	4.999999e+000
1.495576479738128e-003	4.999991e+000
1.499913488666699e-003	4.999973e+000
1.504250497595270e-003	4.999945e+000
1.508587506523842e-003	4.999908e+000
1.508597506523842e-003	4.997875e+000
1.508607506523842e-003	4.875997e+000
1.508617506523841e-003	3.925397e+000
1.508637506523842e-003	4.564835e-001
1.508642506523842e-003	3.296162e-003
1.508652506523841e-003	4.754224e-004
1.508672506523842e-003	4.810244e-005
1.508712506523842e-003	2.999985e-005
1.515192506523841e-003	2.999985e-005
1.521672506523842e-003	2.999985e-005
1.528152506523841e-003	2.999985e-005
1.534632506523842e-003	2.999985e-005
1.541112506523841e-003	2.999985e-005
1.547592506523842e-003	2.999985e-005
1.554072506523841e-003	2.999985e-005
1.559192506523841e-003	2.999985e-005
1.562025854738127e-003	2.999985e-005
1.564859202952413e-003	2.999985e-005
1.567692551166698e-003	2.999985e-005
1.570525899380984e-003	2.999985e-005
1.573359247595270e-003	2.999985e-005
1.576192595809556e-003	2.999985e-005
1.579025944023841e-003	2.999985e-005
1.579035944023841e-003	3.232519e-005
1.579045944023841e-003	9.614843e-005
1.579055944023841e-003	2.127602e-003
1.579065944023841e-003	1.240036e-001
1.579075944023841e-003	1.074603e+000
1.579095944023841e-003	3.489334e+000
1.579135944023841e-003	4.997335e+000
1.579215944023841e-003	4.999967e+000
1.585764515452412e-003	4.999969e+000
1.592313086880984e-003	4.999970e+000
1.598861658309555e-003	4.999971e+000
1.605410229738126e-003	4.999971e+000
1.611958801166698e-003	4.999971e+000
1.618507372595269e-003	4.999971e+000
1.625055944023841e-003	4.999970e+000
1.629394381523841e-003	4.999989e+000
1.633732819023840e-003	4.999999e+000
1.638071256523840e-003	5.000000e+000
1.642409694023840e-003	4.999991e+000
1.646748131523840e-003	4.999973e+000
1.651086569023840e-003	4.999945e+000
1.655425006523840e-003	4.999908e+000
1.655435006523840e-003	4.997875e+000
1.655445006523840e-003	4.875997e+000
1.655455006523840e-003	3.925397e+000
1.655475006523840e-003	4.564835e-001
1.655480006523840e-003	3.296162e-003
1.655490006523840e-003	4.754224e-004
1.655510006523840e-003	4.810244e-005
1.655550006523840e-003	2.999985e-005
1.662030006523840e-003	2.999985e-005
1.668510006523840e-003	2.999985e-005
1.674990006523840e-003	2.999985e-005
1.681470006523840e-003	2.999985e-005
1.687950006523840e-003	2.999985e-005
1.694430006523840e-003	2.999985e-005
1.700910006523840e-003	2.999985e-005
1.706030006523840e-003	2.999985e-005
1.708863354738126e-003	2.999985e-005
1.711696702952411e-003	2.999985e-005
1.714530051166697e-003	2.999985e-005
1.717363399380983e-003	2.999985e-005
1.720196747595268e-003	2.999985e-005
1.723030095809554e-003	2.999985e-005
1.725863444023840e-003	2.999985e-005
1.725873444023840e-003	3.232519e-005
1.725883444023840e-003	9.614843e-005
1.725893444023839e-003	2.127602e-003
1.725903444023839e-003	1.240036e-001
1.725913444023839e-003	1.074603e+000
1.725933444023839e-003	3.489334e+000
1.725973444023839e-003	4.997335e+000
1.726053444023839e-003	4.999967e+000
1.732602015452411e-003	4.999969e+000
1.739150586880982e-003	4.999970e+000
1.745699158309554e-003	4.999971e+000
1.752247729738125e-003	4.999971e+000
1.758796301166696e-003	4.999971e+000
1.765344872595268e-003	4.999971e+000
1.771893444023839e-003	4.999970e+000
1.776231881523839e-003	4.999989e+000
1.780570319023839e-003	4.999999e+000
1.784908756523839e-003	5.000000e+000
1.789247194023839e-003	4.999991e+000
1.793585631523839e-003	4.999973e+000
1.797924069023839e-003	4.999945e+000
1.802262506523839e-003	4.999908e+000
1.802272506523839e-003	4.997875e+000
1.802282506523839e-003	4.875997e+000
1.802292506523839e-003	3.925397e+000
1.802312506523839e-003	4.564835e-001
1.802317506523839e-003	3.296162e-003
1.802327506523839e-003	4.754224e-004
1.802347506523839e-003	4.810244e-005
1.802387506523839e-003	2.999985e-005
1.808867506523839e-003	2.999985e-005
1.815347506523839e-003	2.999985e-005
1.821827506523839e-003	2.999985e-005
1.828307506523839e-003	2.999985e-005
1.834787506523839e-003	2.999985e-005
1.841267506523839e-003	2.999985e-005
1.847747506523839e-003	2.999985e-005
1.852867506523839e-003	2.999985e-005
1.855700854738124e-003	2.999985e-005
1.858534202952410e-003	2.999985e-005
1.861367551166696e-003	2.999985e-005
1.864200899380981e-003	2.999985e-005
1.867034247595267e-003	2.999985e-005
1.869867595809553e-003	2.999985e-005
1.872700944023838e-003	2.999985e-005
1.872710944023838e-003	3.232519e-005
1.872720944023838e-003	9.614843e-005
1.872730944023838e-003	2.127602e-003
1.872740944023838e-003	1.240036e-001
1.872750944023838e-003	1.074603e+000
1.872770944023838e-003	3.489334e+000
1.872810944023838e-003	4.997335e+000
1.872890944023838e-003	4.999967e+000
1.879439515452409e-003	4.999969e+000
1.885988086880981e-003	4.999970e+000
1.892536658309552e-003	4.999971e+000
1.899085229738124e-003	4.999971e+000
1.905633801166695e-003	4.999971e+000
1.912182372595266e-003	4.999971e+000
1.918730944023838e-003	4.999970e+000
1.923067952952409e-003	4.999989e+000
1.927404961880981e-003	4.999999e+000
1.931741970809552e-003	4.999999e+000
1.936078979738123e-003	4.999991e+000
1.940415988666695e-003	4.999973e+000
1.944752997595266e-003	4.999945e+000
1.949090006523837e-003	4.999908e+000
1.949100006523837e-003	4.997875e+000
1.949110006523837e-003	4.875997e+000
1.949120006523837e-003	3.925397e+000
1.949140006523837e-003	4.564835e-001
1.949145006523837e-003	3.296162e-003
1.949155006523837e-003	4.754224e-004
1.949175006523837e-003	4.810244e-005
1.949215006523837e-003	2.999985e-005
1.955695006523837e-003	2.999985e-005
1.962175006523837e-003	2.999985e-005
1.968655006523837e-003	2.999985e-005
1.975135006523837e-003	2.999985e-005
1.981615006523837e-003	2.999985e-005
1.988095006523837e-003	2.999985e-005
1.994575006523837e-003	2.999985e-005
1.999695006523837e-003	2.999985e-005
2.002528354738123e-003	2.999985e-005
2.005361702952408e-003	2.999985e-005
2.008195051166694e-003	2.999985e-005
2.011028399380980e-003	2.999985e-005
2.013861747595266e-003	2.999985e-005
2.016695095809551e-003	2.999985e-005
2.019528444023837e-003	2.999985e-005
2.019538444023837e-003	3.232519e-005
2.019548444023837e-003	9.614843e-005
2.019558444023837e-003	2.127602e-003
2.019568444023837e-003	1.240036e-001
2.019578444023837e-003	1.074603e+000
2.019598444023836e-003	3.489334e+000
2.019638444023837e-003	4.997336e+000
2.019718444023837e-003	4.999967e+000
2.026267015452408e-003	4.999969e+000
2.032815586880980e-003	4.999970e+000
2.039364158309551e-003	4.999971e+000
2.045912729738122e-003	4.999971e+000
2.052461301166693e-003	4.999971e+000
2.059009872595265e-003	4.999971e+000
2.065558444023836e-003	4.999970e+000
2.069896881523836e-003	4.999989e+000
2.074235319023836e-003	4.999999e+000
2.078573756523836e-003	5.000000e+000
2.082912194023836e-003	4.999991e+000
2.087250631523836e-003	4.999973e+000
2.091589069023836e-003	4.999945e+000
2.095927506523836e-003	4.999908e+000
2.095937506523836e-003	4.997875e+000
2.095947506523836e-003	4.875997e+000
2.095957506523836e-003	3.925397e+000
2.095977506523836e-003	4.564835e-001
2.095982506523836e-003	3.296162e-003
2.095992506523836e-003	4.754224e-004
2.096012506523835e-003	4.810244e-005
2.096052506523836e-003	2.999985e-005
2.102532506523836e-003	2.999985e-005
2.109012506523835e-003	2.999985e-005
2.115492506523836e-003	2.999985e-005
2.121972506523836e-003	2.999985e-005
2.128452506523836e-003	2.999985e-005
2.134932506523835e-003	2.999985e-005
2.141412506523836e-003	2.999985e-005
2.146532506523836e-003	2.999985e-005
2.149365854738121e-003	2.999985e-005
2.152199202952407e-003	2.999985e-005
2.155032551166692e-003	2.999985e-005
2.157865899380978e-003	2.999985e-005
2.160699247595264e-003	2.999985e-005
2.163532595809549e-003	2.999985e-005
2.166365944023835e-003	2.999985e-005
2.166375944023835e-003	3.232519e-005
2.166385944023835e-003	9.614843e-005
2.166395944023835e-003	2.127602e-003
2.166405944023835e-003	1.240036e-001
2.166415944023835e-003	1.074603e+000
2.166435944023835e-003	3.489334e+000
2.166475944023835e-003	4.997336e+000
2.166555944023835e-003	4.999967e+000
2.173104515452406e-003	4.999969e+000
2.179653086880978e-003	4.999970e+000
2.186201658309549e-003	4.999971e+000
2.192750229738120e-003	4.999971e+000
2.199298801166692e-003	4.999971e+000
2.205847372595263e-003	4.999971e+000
2.212395944023835e-003	4.999970e+000
2.216734381523834e-003	4.999989e+000
2.221072819023835e-003	4.999999e+000
2.225411256523834e-003	5.000000e+000
2.229749694023835e-003	4.999991e+000
2.234088131523834e-003	4.999973e+000
2.238426569023835e-003	4.999945e+000
2.242765006523834e-003	4.999908e+000
2.242775006523834e-003	4.997875e+000
2.242785006523834e-003	4.875997e+000
2.242795006523834e-003	3.925397e+000
2.242815006523834e-003	4.564835e-001
2.242820006523834e-003	3.296162e-003
2.242830006523834e-003	4.754224e-004
2.242850006523834e-003	4.810244e-005
2.242890006523834e-003	2.999985e-005
2.249370006523834e-003	2.999985e-005
2.255850006523834e-003	2.999985e-005
2.262330006523834e-003	2.999985e-005
2.268810006523834e-003	2.999985e-005
2.275290006523834e-003	2.999985e-005
2.281770006523834e-003	2.999985e-005
2.288250006523834e-003	2.999985e-005
2.293370006523834e-003	2.999985e-005
2.296050006523834e-003	2.999985e-005
2.298730006523834e-003	2.999985e-005
2.301410006523834e-003	2.999985e-005
2.304090006523834e-003	2.999985e-005
2.306770006523834e-003	2.999985e-005
2.309450006523834e-003	2.999985e-005
2.312130006523834e-003	2.999985e-005
2.312150006523834e-003	2.999985e-005
2.313203444023834e-003	2.999985e-005
2.313213444023834e-003	3.232519e-005
2.313223444023833e-003	9.614843e-005
2.313233444023833e-003	2.127602e-003
2.313243444023833e-003	1.240036e-001
2.313253444023833e-003	1.074603e+000
2.313273444023833e-003	3.489334e+000
2.313313444023833e-003	4.997336e+000
2.313393444023833e-003	4.999967e+000
2.319942015452405e-003	4.999969e+000
2.326490586880976e-003	4.999970e+000
2.333039158309548e-003	4.999971e+000
2.339587729738119e-003	4.999971e+000
2.346136301166690e-003	4.999971e+000
2.352684872595262e-003	4.999971e+000
2.359233444023833e-003	4.999970e+000
2.363570452952405e-003	4.999989e+000
2.367907461880976e-003	4.999999e+000
2.372244470809547e-003	4.999999e+000
2.376581479738119e-003	4.999991e+000
2.380918488666690e-003	4.999973e+000
2.385255497595261e-003	4.999945e+000
2.389592506523833e-003	4.999908e+000
2.389602506523833e-003	4.997875e+000
2.389612506523833e-003	4.875997e+000
2.389622506523833e-003	3.925397e+000
2.389642506523832e-003	4.564835e-001
2.389647506523832e-003	3.296162e-003
2.389657506523832e-003	4.754224e-004
2.389677506523832e-003	4.810244e-005
2.389717506523832e-003	2.999985e-005
2.396197506523833e-003	2.999985e-005
